;F.O.;Tiempo (s);Dev (%);#Best
Constructivo
Búsqueda local


;Constructivo;;;;Búsqueda Local
Nombre de la instancia;F.O.;Tiempo (s);Dev (%);#Best;F.O.;Tiempo (s);Dev (%);#Best;;Best
Ran35pmed11v3.10.2.txt;11836,89669;0,0000551;0,04832;0;11291,35487;0,0008740;0,00000;1;;11291,35487
Ran36pmed11v3.10.2.txt;15369,66619;0,0000391;0,17238;0;13109,77259;0,0003867;0,00000;1;;13109,77259
Ran37pmed11v3.10.2.txt;12689,65682;0,0000424;0,13035;0;11226,31979;0,0005902;0,00000;1;;11226,31979
Ran38pmed11v3.10.2.txt;11653,78974;0,0000444;0,10660;0;10531,20106;0,0006265;0,00000;1;;10531,20106
Ran39pmed11v3.10.2.txt;16904,15602;0,0000393;0,30811;0;12922,54725;0,0003544;0,00000;1;;12922,54725
Ran40pmed11v3.10.2.txt;12226,69322;0,0000494;0,04135;0;11741,19153;0,0005046;0,00000;1;;11741,19153
Ran41pmed11v3.10.2.txt;16373,35831;0,0000483;0,29435;0;12649,82469;0,0004123;0,00000;1;;12649,82469
Ran42pmed11v3.10.2.txt;12317,98908;0,0000468;0,14186;0;10787,69607;0,0030923;0,00000;1;;10787,69607
Ran43pmed11v3.10.2.txt;11736,45745;0,0000433;0,13029;0;10383,54908;0,0011327;0,00000;1;;10383,54908
Ran44pmed11v3.10.2.txt;13898,92374;0,0000338;0,12180;0;12389,86885;0,0034808;0,00000;1;;12389,86885
Ran45pmed11v3.10.2.txt;13961,02580;0,0000195;0,18908;0;11741,07548;0,0005111;0,00000;1;;11741,07548
Ran46pmed11v3.10.2.txt;12601,91359;0,0000175;0,14875;0;10970,11299;0,0020038;0,00000;1;;10970,11299
Ran47pmed11v3.10.2.txt;13008,81883;0,0000191;0,15801;0;11233,80546;0,0005538;0,00000;1;;11233,80546
Ran48pmed11v3.10.2.txt;13552,58432;0,0000224;0,15222;0;11762,19153;0,0004662;0,00000;1;;11762,19153
Ran49pmed11v3.10.2.txt;15636,60886;0,0000463;0,18785;0;13163,77259;0,0006188;0,00000;1;;13163,77259
Ran50pmed11v3.10.2.txt;15283,69822;0,0000370;0,21050;0;12625,91763;0,0003293;0,00000;1;;12625,91763
Ran51pmed11v3.10.2.txt;12443,37980;0,0000386;0,10447;0;11266,35487;0,0005042;0,00000;1;;11266,35487
Ran52pmed11v3.10.2.txt;14473,05696;0,0000311;0,15295;0;12553,11705;0,0003913;0,00000;1;;12553,11705
Ran53pmed11v3.10.2.txt;16384,10673;0,0000537;0,16857;0;14020,69222;0,0003370;0,00000;1;;14020,69222
Ran54pmed11v3.10.2.txt;14281,66526;0,0000384;0,18017;0;12101,33261;0,0003704;0,00000;1;;12101,33261
Ran55pmed11v3.10.2.txt;17633,59062;0,0000514;0,25768;0;14020,69222;0,0003452;0,00000;1;;14020,69222
Ran56pmed11v3.10.2.txt;14152,56233;0,0000534;0,19286;0;11864,35107;0,0006730;0,00000;1;;11864,35107
Ran57pmed11v3.10.2.txt;10076,37087;0,0000420;0,04658;0;9627,88769;0,0058404;0,00000;1;;9627,88769
Ran58pmed11v3.10.2.txt;14297,49782;0,0000304;0,08427;0;13186,33058;0,0002333;0,00000;1;;13186,33058
Ran59pmed11v3.10.2.txt;14138,90897;0,0000264;0,20421;0;11741,19153;0,0003608;0,00000;1;;11741,19153
Ran60pmed11v3.10.2.txt;15462,70957;0,0000237;0,17388;0;13172,33058;0,0001911;0,00000;1;;13172,33058
Ran61pmed11v3.10.2.txt;14957,72680;0,0000195;0,22304;0;12230,00101;0,0003369;0,00000;1;;12230,00101
Ran62pmed11v3.10.2.txt;14022,16396;0,0000258;0,28247;0;10933,74656;0,0003962;0,00000;1;;10933,74656
Ran63pmed11v3.10.2.txt;14904,55743;0,0000303;0,09920;0;13559,40096;0,0002735;0,00000;1;;13559,40096
Ran64pmed11v3.10.2.txt;14195,86238;0,0000305;0,31930;0;10760,15354;0,0004923;0,00000;1;;10760,15354
Ran65pmed11v3.10.2.txt;14076,79729;0,0000299;0,23567;0;11392,01222;0,0003745;0,00000;1;;11392,01222
Ran66pmed11v3.10.2.txt;13869,46027;0,0000323;0,23759;0;11206,80546;0,0003889;0,00000;1;;11206,80546
Ran67pmed11v3.10.2.txt;14445,18013;0,0000322;0,10799;0;13037,23089;0,0002502;0,00000;1;;13037,23089
Ran68pmed11v3.10.2.txt;13911,97116;0,0000324;0,16319;0;11960,18524;0,0003070;0,00000;1;;11960,18524
Ran69pmed11v3.10.2.txt;15609,81542;0,0000330;0,18609;0;13160,77259;0,0003462;0,00000;1;;13160,77259
Ran70pmed11v3.10.2.txt;12944,04583;0,0000254;0,02011;0;12688,91763;0,0002966;0,00000;1;;12688,91763
Ran71pmed11v3.10.2.txt;13029,93221;0,0000402;0,07366;0;12135,95322;0,0004406;0,00000;1;;12135,95322
Ran72pmed11v3.10.2.txt;13179,82727;0,0000391;0,06933;0;12325,26502;0,0003907;0,00000;1;;12325,26502
Ran73pmed11v3.10.2.txt;17611,50184;0,0000385;0,30345;0;13511,40096;0,0002518;0,00000;1;;13511,40096
Ran74pmed11v3.10.2.txt;14663,00894;0,0000307;0,20067;0;12212,34799;0,0003796;0,00000;1;;12212,34799
Ran75pmed11v3.10.2.txt;15447,95658;0,0000313;0,14062;0;13543,46983;0,0002553;0,00000;1;;13543,46983
Ran76pmed11v3.10.2.txt;12951,79153;0,0000349;0,08191;0;11971,18524;0,0003076;0,00000;1;;11971,18524
Ran77pmed11v3.10.2.txt;13357,78396;0,0000272;0,22170;0;10933,74656;0,0003815;0,00000;1;;10933,74656
Ran78pmed11v3.10.2.txt;16513,37654;0,0000204;0,25231;0;13186,33058;0,0002116;0,00000;1;;13186,33058
Ran79pmed11v3.10.2.txt;12739,29045;0,0000180;0,07675;0;11831,19153;0,0004024;0,00000;1;;11831,19153
Ran80pmed11v3.10.2.txt;15920,65546;0,0000172;0,13527;0;14023,69222;0,0001746;0,00000;1;;14023,69222
Ran81pmed11v3.10.2.txt;11796,07064;0,0000154;0,11894;0;10542,20106;0,0004647;0,00000;1;;10542,20106
Ran82pmed11v3.10.2.txt;14656,97193;0,0000208;0,11054;0;13198,04615;0,0003171;0,00000;1;;13198,04615
Ran83pmed11v3.10.2.txt;14147,82852;0,0000164;0,10620;0;12789,52191;0,0010386;0,00000;1;;12789,52191
Ran84pmed11v3.10.2.txt;18148,50480;0,0000172;0,29293;0;14036,69222;0,0001528;0,00000;1;;14036,69222
Ran85pmed11v3.10.2.txt;12707,81131;0,0000171;0,15138;0;11037,02444;0,0004158;0,00000;1;;11037,02444
Ran86pmed11v3.10.2.txt;14518,21554;0,0000198;0,15850;0;12531,86885;0,0034262;0,00000;1;;12531,86885
Ran87pmed11v3.10.2.txt;14557,86232;0,0000173;0,05559;0;13791,22158;0,0002209;0,00000;1;;13791,22158
Ran88pmed11v3.10.2.txt;14226,13420;0,0000214;0,13355;0;12550,11705;0,0003770;0,00000;1;;12550,11705
Ran89pmed11v3.10.2.txt;15174,13050;0,0000212;0,15080;0;13185,77259;0,0003196;0,00000;1;;13185,77259
Ran90pmed11v3.10.2.txt;13963,09525;0,0000224;0,20874;0;11551,78321;0,0003296;0,00000;1;;11551,78321
Ran91pmed11v3.10.2.txt;14657,27577;0,0000249;0,15988;0;12636,91763;0,0002775;0,00000;1;;12636,91763
Ran92pmed11v3.10.2.txt;14730,63001;0,0000220;0,09177;0;13492,46983;0,0002836;0,00000;1;;13492,46983
Ran93pmed11v3.10.2.txt;13866,87532;0,0000242;0,09072;0;12713,52191;0,0010118;0,00000;1;;12713,52191
Ran94pmed11v3.10.2.txt;14090,53829;0,0000238;0,15968;0;12150,33261;0,0003428;0,00000;1;;12150,33261
Ran95pmed11v3.10.2.txt;13604,62462;0,0000265;0,14438;0;11888,16155;0,0010088;0,00000;1;;11888,16155
Ran96pmed11v3.10.2.txt;14978,60072;0,0000254;0,18634;0;12625,91763;0,0002623;0,00000;1;;12625,91763
Ran97pmed11v3.10.2.txt;14629,85391;0,0000261;0,24474;0;11753,35107;0,0003984;0,00000;1;;11753,35107
Ran98pmed11v3.10.2.txt;12367,61129;0,0000264;0,19291;0;10367,61768;0,0011791;0,00000;1;;10367,61768
Ran99pmed11v3.10.2.txt;16455,58572;0,0000392;0,30702;0;12590,11705;0,0005239;0,00000;1;;12590,11705
Grasp0pmed11v3.10.2.txt;10250,22952;0,0531354;0,11718;0;9175,07291;0,0546593;0,00000;1;;9175,07291
Grasp1pmed11v3.10.2.txt;10315,43134;0,0307863;0,08319;0;9523,15880;0,0319331;0,00000;1;;9523,15880
Grasp2pmed11v3.10.2.txt;11818,92311;0,0363307;0,16725;0;10125,47769;0,0375676;0,00000;1;;10125,47769
Grasp3pmed11v3.10.2.txt;10117,85922;0,0378842;0,06730;0;9479,90014;0,0399177;0,00000;1;;9479,90014
Grasp4pmed11v3.10.2.txt;10351,14067;0,0354356;0,05219;0;9837,71103;0,0362842;0,00000;1;;9837,71103
Grasp5pmed11v3.10.2.txt;9413,99643;0,0356542;0,01344;0;9289,15186;0,0416825;0,00000;1;;9289,15186
Grasp6pmed11v3.10.2.txt;10864,57763;0,0362153;0,10272;0;9852,54322;0,0369576;0,00000;1;;9852,54322
Grasp7pmed11v3.10.2.txt;10771,11036;0,0324290;0,10820;0;9719,45196;0,0333642;0,00000;1;;9719,45196
Grasp8pmed11v3.10.2.txt;11419,57620;0,0268232;0,10391;0;10344,62703;0,0276634;0,00000;1;;10344,62703
Grasp9pmed11v3.10.2.txt;12366,99064;0,0246609;0,14667;0;10785,17390;0,0254110;0,00000;1;;10785,17390
Grasp10pmed11v3.10.2.txt;10026,25759;0,0237244;0,03197;0;9715,65681;0,0279568;0,00000;1;;9715,65681
Grasp11pmed11v3.10.2.txt;11161,75487;0,0262084;0,10009;0;10146,17508;0,0266545;0,00000;1;;10146,17508
Grasp12pmed11v3.10.2.txt;10544,95929;0,0245923;0,03330;0;10205,08373;0,0251657;0,00000;1;;10205,08373
Grasp13pmed11v3.10.2.txt;10396,88076;0,0256396;0,07422;0;9678,56418;0,0270676;0,00000;1;;9678,56418
Grasp14pmed11v3.10.2.txt;10208,62816;0,0251241;0,05485;0;9677,77279;0,0269527;0,00000;1;;9677,77279
Grasp15pmed11v3.10.2.txt;9968,66666;0,0237337;0,04085;0;9577,44207;0,0269073;0,00000;1;;9577,44207
Grasp16pmed11v3.10.2.txt;9706,97227;0,0249825;0,05078;0;9237,82997;0,0274190;0,00000;1;;9237,82997
Grasp17pmed11v3.10.2.txt;10459,78451;0,0238614;0,07061;0;9769,92637;0,0245178;0,00000;1;;9769,92637
Grasp18pmed11v3.10.2.txt;10800,82763;0,0226206;0,09061;0;9903,43049;0,0234834;0,00000;1;;9903,43049
Grasp19pmed11v3.10.2.txt;11546,54815;0,0251089;0,07265;0;10764,48186;0,0255300;0,00000;1;;10764,48186
Grasp20pmed11v3.10.2.txt;9561,41680;0,0252883;0,04980;0;9107,82533;0,0272343;0,00000;1;;9107,82533
Grasp21pmed11v3.10.2.txt;10773,02572;0,0235040;0,09399;0;9847,43049;0,0244132;0,00000;1;;9847,43049
Grasp22pmed11v3.10.2.txt;11244,40665;0,0232074;0,07673;0;10443,11227;0,0236024;0,00000;1;;10443,11227
Grasp23pmed11v3.10.2.txt;10552,13218;0,0233415;0,07857;0;9783,45196;0,0242876;0,00000;1;;9783,45196
Grasp24pmed11v3.10.2.txt;10453,27371;0,0235419;0,08442;0;9639,49617;0,0245851;0,00000;1;;9639,49617
Grasp25pmed11v3.10.2.txt;10098,21389;0,0237879;0,09184;0;9248,76803;0,0254849;0,00000;1;;9248,76803
Grasp26pmed11v3.10.2.txt;10324,70111;0,0266331;0,09220;0;9453,09016;0,0280285;0,00000;1;;9453,09016
Grasp27pmed11v3.10.2.txt;10291,81353;0,0233081;0,07264;0;9594,87949;0,0283913;0,00000;1;;9594,87949
Grasp28pmed11v3.10.2.txt;10054,44199;0,0232417;0,05103;0;9566,24382;0,0247675;0,00000;1;;9566,24382
Grasp29pmed11v3.10.2.txt;11279,78797;0,0249817;0,11389;0;10126,47769;0,0263430;0,00000;1;;10126,47769
Grasp30pmed11v3.10.2.txt;10632,69384;0,0252020;0,11426;0;9542,36953;0,0296507;0,00000;1;;9542,36953
Grasp31pmed11v3.10.2.txt;10878,05407;0,0236908;0,03808;0;10479,01089;0,0241624;0,00000;1;;10479,01089
Grasp32pmed11v3.10.2.txt;11367,79284;0,0288610;0,17600;0;9666,49617;0,0301309;0,00000;1;;9666,49617
Grasp33pmed11v3.10.2.txt;10425,31804;0,0316864;0,06648;0;9775,48235;0,0331525;0,00000;1;;9775,48235
Grasp34pmed11v3.10.2.txt;11790,90432;0,0311333;0,09298;0;10787,84340;0,0316684;0,00000;1;;10787,84340
Grasp35pmed11v3.10.2.txt;10502,73282;0,0236613;0,06416;0;9869,48235;0,0249373;0,00000;1;;9869,48235
Grasp36pmed11v3.10.2.txt;10858,36221;0,0240088;0,12458;0;9655,49617;0,0250397;0,00000;1;;9655,49617
Grasp37pmed11v3.10.2.txt;12117,40144;0,0242380;0,15877;0;10457,11227;0,0245990;0,00000;1;;10457,11227
Grasp38pmed11v3.10.2.txt;11633,99219;0,0236198;0,08940;0;10679,28011;0,0246833;0,00000;1;;10679,28011
Grasp39pmed11v3.10.2.txt;10855,79246;0,0258150;0,07737;0;10076,17508;0,0262316;0,00000;1;;10076,17508
Grasp40pmed11v3.10.2.txt;11496,58618;0,0254493;0,13657;0;10115,17508;0,0287608;0,00000;1;;10115,17508
Grasp41pmed11v3.10.2.txt;10058,27711;0,0229580;0,10191;0;9128,07291;0,0241885;0,00000;1;;9128,07291
Grasp42pmed11v3.10.2.txt;10743,60624;0,0239028;0,04075;0;10322,96727;0,0246864;0,00000;1;;10322,96727
Grasp43pmed11v3.10.2.txt;12445,08981;0,0223152;0,18772;0;10478,11227;0,0226492;0,00000;1;;10478,11227
Grasp44pmed11v3.10.2.txt;10650,25347;0,0232571;0,14625;0;9291,35698;0,0246312;0,00000;1;;9291,35698
Grasp45pmed11v3.10.2.txt;9864,82295;0,0232374;0,08934;0;9055,78835;0,0250926;0,00000;1;;9055,78835
Grasp46pmed11v3.10.2.txt;10555,52604;0,0233266;0,08379;0;9739,48584;0,0244054;0,00000;1;;9739,48584
Grasp47pmed11v3.10.2.txt;11606,90322;0,0233276;0,06577;0;10890,60853;0,0236806;0,00000;1;;10890,60853
Grasp48pmed11v3.10.2.txt;10767,46156;0,0245464;0,05903;0;10167,27586;0,0255091;0,00000;1;;10167,27586
Grasp49pmed11v3.10.2.txt;10508,98129;0,0237696;0,05286;0;9981,34834;0,0244187;0,00000;1;;9981,34834
Grasp50pmed11v3.10.2.txt;11647,93224;0,0235846;0,08665;0;10719,15354;0,0239484;0,00000;1;;10719,15354
Grasp51pmed11v3.10.2.txt;10629,05998;0,0238246;0,03592;0;10260,50447;0,0244737;0,00000;1;;10260,50447
Grasp52pmed11v3.10.2.txt;10762,86888;0,0237390;0,07083;0;10050,95620;0,0263745;0,00000;1;;10050,95620
Grasp53pmed11v3.10.2.txt;9883,04008;0,0229162;0,06647;0;9267,07291;0,0241647;0,00000;1;;9267,07291
Grasp54pmed11v3.10.2.txt;10598,90663;0,0229314;0,06010;0;9998,00944;0,0251874;0,00000;1;;9998,00944
Grasp55pmed11v3.10.2.txt;11086,97236;0,0258880;0,06206;0;10439,11227;0,0262661;0,00000;1;;10439,11227
Grasp56pmed11v3.10.2.txt;10904,14860;0,0234244;0,10316;0;9884,43049;0,0243003;0,00000;1;;9884,43049
Grasp57pmed11v3.10.2.txt;11293,20162;0,0234012;0,13861;0;9918,43049;0,0242861;0,00000;1;;9918,43049
Grasp58pmed11v3.10.2.txt;10484,38778;0,0226033;0,07635;0;9740,65681;0,0236384;0,00000;1;;9740,65681
Grasp59pmed11v3.10.2.txt;10712,05859;0,0233220;0,05783;0;10126,47769;0,0243000;0,00000;1;;10126,47769
Grasp60pmed11v3.10.2.txt;10470,11312;0,0233359;0,08482;0;9651,49617;0,0242662;0,00000;1;;9651,49617
Grasp61pmed11v3.10.2.txt;10072,02804;0,0229609;0,04017;0;9683,04239;0,0276986;0,00000;1;;9683,04239
Grasp62pmed11v3.10.2.txt;10597,84520;0,0226834;0,09635;0;9666,49617;0,0235977;0,00000;1;;9666,49617
Grasp63pmed11v3.10.2.txt;11173,03997;0,0247583;0,15109;0;9706,45196;0,0257084;0,00000;1;;9706,45196
Grasp64pmed11v3.10.2.txt;10498,24973;0,0228931;0,08447;0;9680,49617;0,0238462;0,00000;1;;9680,49617
Grasp65pmed11v3.10.2.txt;11325,36863;0,0234223;0,12420;0;10074,19819;0,0251522;0,00000;1;;10074,19819
Grasp66pmed11v3.10.2.txt;11062,48728;0,0224585;0,09236;0;10127,17508;0,0228695;0,00000;1;;10127,17508
Grasp67pmed11v3.10.2.txt;10171,11235;0,0235036;0,08523;0;9372,33372;0,0246625;0,00000;1;;9372,33372
Grasp68pmed11v3.10.2.txt;10227,98325;0,0233937;0,07455;0;9518,37833;0,0246756;0,00000;1;;9518,37833
Grasp69pmed11v3.10.2.txt;11951,51811;0,0227364;0,08970;0;10967,74656;0,0230421;0,00000;1;;10967,74656
Grasp70pmed11v3.10.2.txt;10462,24475;0,0228868;0,10419;0;9475,02216;0,0239326;0,00000;1;;9475,02216
Grasp71pmed11v3.10.2.txt;10991,87512;0,0255369;0,04480;0;10520,56662;0,0259879;0,00000;1;;10520,56662
Grasp72pmed11v3.10.2.txt;11502,81662;0,0234234;0,14288;0;10064,79741;0,0245984;0,00000;1;;10064,79741
Grasp73pmed11v3.10.2.txt;11508,24521;0,0232944;0,09968;0;10465,11227;0,0236318;0,00000;1;;10465,11227
Grasp74pmed11v3.10.2.txt;12305,37624;0,0238545;0,12196;0;10967,74656;0,0241463;0,00000;1;;10967,74656
Grasp75pmed11v3.10.2.txt;9798,87660;0,0233911;0,02817;0;9530,36953;0,0263595;0,00000;1;;9530,36953
Grasp76pmed11v3.10.2.txt;11094,12352;0,0225850;0,05718;0;10494,11227;0,0229958;0,00000;1;;10494,11227
Grasp77pmed11v3.10.2.txt;10538,89296;0,0228394;0,08598;0;9704,49617;0,0237684;0,00000;1;;9704,49617
Grasp78pmed11v3.10.2.txt;11474,94541;0,0254594;0,11049;0;10333,25620;0,0270293;0,00000;1;;10333,25620
Grasp79pmed11v3.10.2.txt;9968,88699;0,0237181;0,07336;0;9287,53329;0,0252868;0,00000;1;;9287,53329
Grasp80pmed11v3.10.2.txt;10968,64263;0,0230575;0,04721;0;10474,10987;0,0240134;0,00000;1;;10474,10987
Grasp81pmed11v3.10.2.txt;10391,86644;0,0231899;0,08387;0;9587,76597;0,0259281;0,00000;1;;9587,76597
Grasp82pmed11v3.10.2.txt;11138,41946;0,0239808;0,06546;0;10454,11227;0,0243554;0,00000;1;;10454,11227
Grasp83pmed11v3.10.2.txt;10980,60221;0,0233726;0,08176;0;10150,69109;0,0243072;0,00000;1;;10150,69109
Grasp84pmed11v3.10.2.txt;10590,82482;0,0233183;0,06929;0;9904,54322;0,0238942;0,00000;1;;9904,54322
Grasp85pmed11v3.10.2.txt;10255,66283;0,0233498;0,04869;0;9779,48235;0,0239824;0,00000;1;;9779,48235
Grasp86pmed11v3.10.2.txt;10533,64772;0,0244548;0,07833;0;9768,48235;0,0250480;0,00000;1;;9768,48235
Grasp87pmed11v3.10.2.txt;11389,71181;0,0232094;0,08700;0;10478,11227;0,0235880;0,00000;1;;10478,11227
Grasp88pmed11v3.10.2.txt;10739,18291;0,0219853;0,05293;0;10199,32331;0,0225835;0,00000;1;;10199,32331
Grasp89pmed11v3.10.2.txt;10029,30191;0,0224823;0,05637;0;9494,14526;0,0248135;0,00000;1;;9494,14526
Grasp90pmed11v3.10.2.txt;10383,99033;0,0229638;0,04812;0;9907,29432;0,0245235;0,00000;1;;9907,29432
Grasp91pmed11v3.10.2.txt;10622,21439;0,0233341;0,06998;0;9927,48513;0,0242211;0,00000;1;;9927,48513
Grasp92pmed11v3.10.2.txt;10120,19058;0,0226557;0,03007;0;9824,78101;0,0259158;0,00000;1;;9824,78101
Grasp93pmed11v3.10.2.txt;10827,92275;0,0228496;0,05286;0;10284,29933;0,0257952;0,00000;1;;10284,29933
Grasp94pmed11v3.10.2.txt;10205,07913;0,0244213;0,05966;0;9630,56418;0,0277740;0,00000;1;;9630,56418
Grasp95pmed11v3.10.2.txt;10692,72258;0,0237009;0,05428;0;10142,17508;0,0241459;0,00000;1;;10142,17508
Grasp96pmed11v3.10.2.txt;12299,54473;0,0230231;0,17698;0;10450,11227;0,0234052;0,00000;1;;10450,11227
Grasp97pmed11v3.10.2.txt;11573,55076;0,0226701;0,08700;0;10647,20106;0,0230339;0,00000;1;;10647,20106
Grasp98pmed11v3.10.2.txt;10612,34513;0,0223054;0,06094;0;10002,75626;0,0228080;0,00000;1;;10002,75626
Grasp99pmed11v3.10.2.txt;9508,56946;0,0237298;0,04059;0;9137,66090;0,0254960;0,00000;1;;9137,66090
pmed1v3.10.2.txt;10775,02436;0,0000083;0,26760;0;8500,35673;0,0001347;0,00000;1;;8500,35673
Ran0pmed1v3.10.2.txt;12586,42918;0,0000097;0,28549;0;9791,14511;0,0000771;0,00000;1;;9791,14511
Ran1pmed1v3.10.2.txt;12904,23765;0,0000079;0,18438;0;10895,36189;0,0000744;0,00000;1;;10895,36189
Ran2pmed1v3.10.2.txt;11361,49907;0,0000066;0,14831;0;9894,14511;0,0000855;0,00000;1;;9894,14511
Ran3pmed1v3.10.2.txt;13455,14762;0,0000064;0,26646;0;10624,18571;0,0000715;0,00000;1;;10624,18571
Ran4pmed1v3.10.2.txt;11389,70103;0,0000058;0,24547;0;9144,91715;0,0000908;0,00000;1;;9144,91715
Ran5pmed1v3.10.2.txt;9629,67008;0,0000060;0,16161;0;8289,92084;0,0005239;0,00000;1;;8289,92084
Ran6pmed1v3.10.2.txt;14544,01702;0,0000063;0,33488;0;10895,36189;0,0000527;0,00000;1;;10895,36189
Ran7pmed1v3.10.2.txt;14977,69316;0,0000062;0,37469;0;10895,36189;0,0000521;0,00000;1;;10895,36189
Ran8pmed1v3.10.2.txt;13504,22045;0,0000052;0,37923;0;9791,14511;0,0000709;0,00000;1;;9791,14511
Ran9pmed1v3.10.2.txt;12372,38088;0,0000062;0,34689;0;9185,91715;0,0000831;0,00000;1;;9185,91715
Ran10pmed1v3.10.2.txt;11111,95054;0,0000058;0,28594;0;8641,13287;0,0001535;0,00000;1;;8641,13287
Ran11pmed1v3.10.2.txt;11801,51094;0,0000058;0,36922;0;8619,13287;0,0000968;0,00000;1;;8619,13287
Ran12pmed1v3.10.2.txt;10190,27890;0,0000059;0,13122;0;9008,20134;0,0001081;0,00000;1;;9008,20134
Ran13pmed1v3.10.2.txt;12415,37374;0,0000056;0,12997;0;10987,36189;0,0000603;0,00000;1;;10987,36189
Ran14pmed1v3.10.2.txt;13084,47638;0,0000057;0,20092;0;10895,36189;0,0000610;0,00000;1;;10895,36189
