;F.O.;Tiempo (s);Dev (%);#Best
Constructivo
Búsqueda local


;Constructivo;;;;Búsqueda Local
Nombre de la instancia;F.O.;Tiempo (s);Dev (%);#Best;F.O.;Tiempo (s);Dev (%);#Best;;Best
Ran29pmed11v3.10.2.txt;13140,11216;0,0000397;0,20179;0;10933,74656;0,0005177;0,00000;1;;10933,74656
Ran30pmed11v3.10.2.txt;12510,91131;0,0000333;0,09822;0;11392,01222;0,0005178;0,00000;1;;11392,01222
Ran31pmed11v3.10.2.txt;14799,34959;0,0000308;0,09532;0;13511,40096;0,0003338;0,00000;1;;13511,40096
Ran32pmed11v3.10.2.txt;14397,45611;0,0000327;0,19349;0;12063,33261;0,0004850;0,00000;1;;12063,33261
Ran33pmed11v3.10.2.txt;13290,05504;0,0000485;0,12892;0;11772,35107;0,0006515;0,00000;1;;11772,35107
Ran34pmed11v3.10.2.txt;12383,71711;0,0000437;0,15983;0;10677,20106;0,0006431;0,00000;1;;10677,20106
Ran35pmed11v3.10.2.txt;13485,66677;0,0000376;0,13373;0;11894,90268;0,0004087;0,00000;1;;11894,90268
Ran36pmed11v3.10.2.txt;15413,51569;0,0000293;0,17573;0;13109,77259;0,0003583;0,00000;1;;13109,77259
Ran37pmed11v3.10.2.txt;14872,54489;0,0000327;0,16173;0;12802,03953;0,0003593;0,00000;1;;12802,03953
Ran38pmed11v3.10.2.txt;14010,42007;0,0000330;0,13025;0;12395,83196;0,0011233;0,00000;1;;12395,83196
Ran39pmed11v3.10.2.txt;13794,54306;0,0000308;0,21196;0;11382,01222;0,0004778;0,00000;1;;11382,01222
Ran40pmed11v3.10.2.txt;14839,19528;0,0000298;0,12946;0;13138,36786;0,0003222;0,00000;1;;13138,36786
Ran41pmed11v3.10.2.txt;15759,48600;0,0000212;0,19215;0;13219,33058;0,0002944;0,00000;1;;13219,33058
Ran42pmed11v3.10.2.txt;12362,38948;0,0000239;0,17945;0;10481,50841;0,0029640;0,00000;1;;10481,50841
Ran43pmed11v3.10.2.txt;12423,61105;0,0000214;0,11563;0;11135,92835;0,0011283;0,00000;1;;11135,92835
Ran44pmed11v3.10.2.txt;13377,60077;0,0000400;0,12450;0;11896,52908;0,0005599;0,00000;1;;11896,52908
Ran45pmed11v3.10.2.txt;17048,66962;0,0000305;0,23602;0;13793,22158;0,0002792;0,00000;1;;13793,22158
Ran46pmed11v3.10.2.txt;12927,86276;0,0000335;0,10009;0;11751,66381;0,0014588;0,00000;1;;11751,66381
Ran47pmed11v3.10.2.txt;15765,29533;0,0000270;0,25639;0;12548,11705;0,0003895;0,00000;1;;12548,11705
Ran48pmed11v3.10.2.txt;10010,50903;0,0000374;0,04143;0;9612,22759;0,0042033;0,00000;1;;9612,22759
Ran49pmed11v3.10.2.txt;15096,77887;0,0000265;0,26918;0;11894,90268;0,0004527;0,00000;1;;11894,90268
Ran50pmed11v3.10.2.txt;14122,24485;0,0000333;0,24202;0;11370,39869;0,0005253;0,00000;1;;11370,39869
Ran51pmed11v3.10.2.txt;13324,04045;0,0000300;0,06413;0;12521,11705;0,0004115;0,00000;1;;12521,11705
Ran52pmed11v3.10.2.txt;15603,27022;0,0000296;0,18284;0;13191,33058;0,0003029;0,00000;1;;13191,33058
Ran53pmed11v3.10.2.txt;14560,90546;0,0000421;0,11163;0;13098,70096;0,0025935;0,00000;1;;13098,70096
Ran54pmed11v3.10.2.txt;14322,92654;0,0000404;0,05725;0;13547,40096;0,0002801;0,00000;1;;13547,40096
Ran55pmed11v3.10.2.txt;13327,82381;0,0000508;0,15375;0;11551,78321;0,0006419;0,00000;1;;11551,78321
Ran56pmed11v3.10.2.txt;11956,97543;0,0000395;0,17224;0;10200,11580;0,0006559;0,00000;1;;10200,11580
Ran57pmed11v3.10.2.txt;13117,40608;0,0000370;0,11857;0;11726,89077;0,0003995;0,00000;1;;11726,89077
Ran58pmed11v3.10.2.txt;14123,42671;0,0000322;0,21523;0;11622,04722;0,0004661;0,00000;1;;11622,04722
Ran59pmed11v3.10.2.txt;13846,52989;0,0000304;0,16505;0;11884,90268;0,0003467;0,00000;1;;11884,90268
Ran60pmed11v3.10.2.txt;14655,19735;0,0000280;0,19830;0;12230,00101;0,0003331;0,00000;1;;12230,00101
Ran61pmed11v3.10.2.txt;12784,87098;0,0000287;0,20168;0;10639,20106;0,0004980;0,00000;1;;10639,20106
Ran62pmed11v3.10.2.txt;11797,88938;0,0000276;0,12574;0;10480,11227;0,0005225;0,00000;1;;10480,11227
Ran63pmed11v3.10.2.txt;13790,84142;0,0000313;0,07724;0;12802,03953;0,0002614;0,00000;1;;12802,03953
Ran64pmed11v3.10.2.txt;15632,39592;0,0000261;0,35914;0;11501,65743;0,0004357;0,00000;1;;11501,65743
Ran65pmed11v3.10.2.txt;12807,51602;0,0000331;0,18708;0;10789,05218;0,0017571;0,00000;1;;10789,05218
Ran66pmed11v3.10.2.txt;15333,74594;0,0000292;0,22044;0;12564,11705;0,0003352;0,00000;1;;12564,11705
Ran67pmed11v3.10.2.txt;13050,28857;0,0000280;0,12972;0;11551,78321;0,0003082;0,00000;1;;11551,78321
Ran68pmed11v3.10.2.txt;13590,56992;0,0000229;0,07640;0;12625,91763;0,0002925;0,00000;1;;12625,91763
Ran69pmed11v3.10.2.txt;12108,33448;0,0000247;0,13414;0;10676,20106;0,0005070;0,00000;1;;10676,20106
Ran70pmed11v3.10.2.txt;16603,39874;0,0000263;0,26048;0;13172,33058;0,0002040;0,00000;1;;13172,33058
Ran71pmed11v3.10.2.txt;14464,46836;0,0000285;0,15226;0;12553,11705;0,0003240;0,00000;1;;12553,11705
Ran72pmed11v3.10.2.txt;13588,83648;0,0000285;0,18013;0;11514,65743;0,0004242;0,00000;1;;11514,65743
Ran73pmed11v3.10.2.txt;16716,30903;0,0000304;0,23665;0;13517,40096;0,0002774;0,00000;1;;13517,40096
Ran74pmed11v3.10.2.txt;15351,32785;0,0000345;0,16560;0;13170,33058;0,0002098;0,00000;1;;13170,33058
Ran75pmed11v3.10.2.txt;14535,99627;0,0000351;0,14911;0;12649,82469;0,0002901;0,00000;1;;12649,82469
Ran76pmed11v3.10.2.txt;14039,14698;0,0000351;0,06856;0;13138,36786;0,0002576;0,00000;1;;13138,36786
Ran77pmed11v3.10.2.txt;11059,79361;0,0000327;0,09745;0;10077,68205;0,0019086;0,00000;1;;10077,68205
Ran78pmed11v3.10.2.txt;14586,74205;0,0000216;0,11587;0;13072,02280;0,0008829;0,00000;1;;13072,02280
Ran79pmed11v3.10.2.txt;13817,93642;0,0000201;0,17376;0;11772,35107;0,0003581;0,00000;1;;11772,35107
Ran80pmed11v3.10.2.txt;12781,47802;0,0000209;0,16537;0;10967,74656;0,0004065;0,00000;1;;10967,74656
Ran81pmed11v3.10.2.txt;15572,57664;0,0000185;0,18546;0;13136,36786;0,0002559;0,00000;1;;13136,36786
Ran82pmed11v3.10.2.txt;13918,05696;0,0000201;0,22277;0;11382,39869;0,0003779;0,00000;1;;11382,39869
Ran83pmed11v3.10.2.txt;17306,65156;0,0000187;0,31386;0;13172,33058;0,0001778;0,00000;1;;13172,33058
Ran84pmed11v3.10.2.txt;12336,19565;0,0000160;0,12259;0;10989,02444;0,0004436;0,00000;1;;10989,02444
Ran85pmed11v3.10.2.txt;12139,77558;0,0000189;0,09482;0;11088,38160;0,0005128;0,00000;1;;11088,38160
Ran86pmed11v3.10.2.txt;16662,73863;0,0000192;0,27556;0;13063,04615;0,0002871;0,00000;1;;13063,04615
Ran87pmed11v3.10.2.txt;13419,71042;0,0000180;0,17146;0;11455,53892;0,0003774;0,00000;1;;11455,53892
Ran88pmed11v3.10.2.txt;14278,33700;0,0000190;0,10346;0;12939,54725;0,0002765;0,00000;1;;12939,54725
Ran89pmed11v3.10.2.txt;14087,92795;0,0000295;0,11968;0;12582,11705;0,0003455;0,00000;1;;12582,11705
Ran90pmed11v3.10.2.txt;11085,20774;0,0000285;0,13580;0;9759,84071;0,0020979;0,00000;1;;9759,84071
Ran91pmed11v3.10.2.txt;13349,34892;0,0000251;0,17508;0;11360,39869;0,0003807;0,00000;1;;11360,39869
Ran92pmed11v3.10.2.txt;11196,87159;0,0000259;0,10842;0;10101,68205;0,0047528;0,00000;1;;10101,68205
Ran93pmed11v3.10.2.txt;13444,70839;0,0000223;0,06788;0;12590,11705;0,0002961;0,00000;1;;12590,11705
Ran94pmed11v3.10.2.txt;12010,48698;0,0000210;0,08791;0;11039,97070;0,0011876;0,00000;1;;11039,97070
Ran95pmed11v3.10.2.txt;16891,28013;0,0000211;0,28825;0;13111,77259;0,0002589;0,00000;1;;13111,77259
Ran96pmed11v3.10.2.txt;13229,50651;0,0000187;0,04599;0;12647,82469;0,0002612;0,00000;1;;12647,82469
Ran97pmed11v3.10.2.txt;15935,04517;0,0000226;0,21222;0;13145,36586;0,0023400;0,00000;1;;13145,36586
Ran98pmed11v3.10.2.txt;14468,22766;0,0000212;0,07066;0;13513,40096;0,0002071;0,00000;1;;13513,40096
Ran99pmed11v3.10.2.txt;15433,92781;0,0000221;0,17580;0;13126,36786;0,0002305;0,00000;1;;13126,36786
Grasp0pmed11v3.10.2.txt;10460,32283;0,0461028;0,03483;0;10108,22082;0,0475022;0,00000;1;;10108,22082
Grasp1pmed11v3.10.2.txt;10853,20308;0,0303876;0,11733;0;9713,49617;0,0316048;0,00000;1;;9713,49617
Grasp2pmed11v3.10.2.txt;10190,66595;0,0347323;0,05294;0;9678,27035;0,0397588;0,00000;1;;9678,27035
Grasp3pmed11v3.10.2.txt;10336,92885;0,0377557;0,05960;0;9755,48235;0,0385171;0,00000;1;;9755,48235
Grasp4pmed11v3.10.2.txt;10121,71638;0,0361743;0,08766;0;9305,94189;0,0377464;0,00000;1;;9305,94189
Grasp5pmed11v3.10.2.txt;10134,54747;0,0355824;0,08539;0;9337,25987;0,0368646;0,00000;1;;9337,25987
Grasp6pmed11v3.10.2.txt;10458,05685;0,0374818;0,03761;0;10079,02392;0,0413150;0,00000;1;;10079,02392
Grasp7pmed11v3.10.2.txt;10909,18555;0,0329494;0,04154;0;10474,11227;0,0333269;0,00000;1;;10474,11227
Grasp8pmed11v3.10.2.txt;9900,09434;0,0262950;0,03056;0;9606,51903;0,0274706;0,00000;1;;9606,51903
Grasp9pmed11v3.10.2.txt;12839,88875;0,0255215;0,22647;0;10469,01089;0,0259425;0,00000;1;;10469,01089
Grasp10pmed11v3.10.2.txt;10046,61048;0,0282369;0,05174;0;9552,37833;0,0326349;0,00000;1;;9552,37833
Grasp11pmed11v3.10.2.txt;10534,56101;0,0247551;0,08019;0;9752,48235;0,0254051;0,00000;1;;9752,48235
Grasp12pmed11v3.10.2.txt;9867,87733;0,0286825;0,02931;0;9586,87949;0,0324554;0,00000;1;;9586,87949
Grasp13pmed11v3.10.2.txt;11215,33130;0,0275112;0,09871;0;10207,72214;0,0285500;0,00000;1;;10207,72214
Grasp14pmed11v3.10.2.txt;10131,08071;0,0255570;0,05052;0;9643,88769;0,0274942;0,00000;1;;9643,88769
Grasp15pmed11v3.10.2.txt;9496,29406;0,0242633;0,04061;0;9125,72086;0,0293482;0,00000;1;;9125,72086
Grasp16pmed11v3.10.2.txt;10725,70349;0,0239303;0,08041;0;9927,43049;0,0248738;0,00000;1;;9927,43049
Grasp17pmed11v3.10.2.txt;10733,10596;0,0235350;0,05836;0;10141,28280;0,0242832;0,00000;1;;10141,28280
Grasp18pmed11v3.10.2.txt;12161,27210;0,0232695;0,16053;0;10479,11227;0,0236206;0,00000;1;;10479,11227
Grasp19pmed11v3.10.2.txt;10285,73521;0,0254832;0,04292;0;9862,43049;0,0264761;0,00000;1;;9862,43049
Grasp20pmed11v3.10.2.txt;9212,64817;0,0233148;0,00953;0;9125,72086;0,0297770;0,00000;1;;9125,72086
Grasp21pmed11v3.10.2.txt;12115,52386;0,0226501;0,15517;0;10488,11227;0,0230232;0,00000;1;;10488,11227
Grasp22pmed11v3.10.2.txt;11036,02927;0,0246905;0,09689;0;10061,19819;0,0264710;0,00000;1;;10061,19819
Grasp23pmed11v3.10.2.txt;10933,76506;0,0233095;0,08135;0;10111,17508;0,0237498;0,00000;1;;10111,17508
Grasp24pmed11v3.10.2.txt;10181,36523;0,0262230;0,02934;0;9891,17524;0,0276131;0,00000;1;;9891,17524
Grasp25pmed11v3.10.2.txt;10269,15987;0,0230921;0,04332;0;9842,80988;0,0249745;0,00000;1;;9842,80988
Grasp26pmed11v3.10.2.txt;10771,47234;0,0251389;0,05975;0;10164,17935;0,0281238;0,00000;1;;10164,17935
Grasp27pmed11v3.10.2.txt;10304,57515;0,0246577;0,07913;0;9548,98927;0,0255640;0,00000;1;;9548,98927
Grasp28pmed11v3.10.2.txt;10313,77677;0,0252099;0,08200;0;9532,15880;0,0263680;0,00000;1;;9532,15880
Grasp29pmed11v3.10.2.txt;11456,27811;0,0253013;0,09075;0;10503,11227;0,0257419;0,00000;1;;10503,11227
Grasp30pmed11v3.10.2.txt;9250,28710;0,0246216;0,00707;0;9185,33430;0,0281825;0,00000;1;;9185,33430
Grasp31pmed11v3.10.2.txt;10213,01746;0,0249616;0,07043;0;9541,02216;0,0261928;0,00000;1;;9541,02216
Grasp32pmed11v3.10.2.txt;11319,00332;0,0263583;0,09098;0;10375,11580;0,0267394;0,00000;1;;10375,11580
Grasp33pmed11v3.10.2.txt;11506,55995;0,0245730;0,17841;0;9764,45196;0,0254919;0,00000;1;;9764,45196
Grasp34pmed11v3.10.2.txt;9949,40816;0,0239903;0,04814;0;9492,48433;0,0263846;0,00000;1;;9492,48433
Grasp35pmed11v3.10.2.txt;10313,51450;0,0242753;0,06080;0;9722,43608;0,0276693;0,00000;1;;9722,43608
Grasp36pmed11v3.10.2.txt;11060,09747;0,0243367;0,14228;0;9682,45196;0,0252916;0,00000;1;;9682,45196
Grasp37pmed11v3.10.2.txt;9873,87418;0,0225622;0,06302;0;9288,53329;0,0241052;0,00000;1;;9288,53329
Grasp38pmed11v3.10.2.txt;10117,83717;0,0228029;0,03513;0;9774,49268;0,0243056;0,00000;1;;9774,49268
Grasp39pmed11v3.10.2.txt;9860,57976;0,0253817;0,06674;0;9243,64318;0,0271945;0,00000;1;;9243,64318
Grasp40pmed11v3.10.2.txt;10111,34043;0,0232797;0,04992;0;9630,56418;0,0270419;0,00000;1;;9630,56418
Grasp41pmed11v3.10.2.txt;10315,20675;0,0229604;0,06843;0;9654,51903;0,0240098;0,00000;1;;9654,51903
Grasp42pmed11v3.10.2.txt;11590,12489;0,0227547;0,09153;0;10618,20106;0,0231419;0,00000;1;;10618,20106
Grasp43pmed11v3.10.2.txt;10489,00053;0,0251484;0,10005;0;9535,02216;0,0261933;0,00000;1;;9535,02216
Grasp44pmed11v3.10.2.txt;11062,40940;0,0230616;0,10242;0;10034,61595;0,0237606;0,00000;1;;10034,61595
Grasp45pmed11v3.10.2.txt;11348,39256;0,0256148;0,05440;0;10762,85106;0,0272213;0,00000;1;;10762,85106
Grasp46pmed11v3.10.2.txt;10363,35964;0,0285628;0,07112;0;9675,24478;0,0330792;0,00000;1;;9675,24478
Grasp47pmed11v3.10.2.txt;10205,36731;0,0243882;0,09700;0;9302,94189;0,0258840;0,00000;1;;9302,94189
Grasp48pmed11v3.10.2.txt;11057,49038;0,0241910;0,09663;0;10083,17508;0,0246398;0,00000;1;;10083,17508
Grasp49pmed11v3.10.2.txt;10159,94296;0,0237566;0,06050;0;9580,34407;0,0261572;0,00000;1;;9580,34407
Grasp50pmed11v3.10.2.txt;9876,33352;0,0224143;0,09230;0;9041,76544;0,0240801;0,00000;1;;9041,76544
Grasp51pmed11v3.10.2.txt;10234,41560;0,0253594;0,09408;0;9354,32787;0,0292838;0,00000;1;;9354,32787
Grasp52pmed11v3.10.2.txt;10770,71824;0,0311266;0,05186;0;10239,64419;0,0317155;0,00000;1;;10239,64419
Grasp53pmed11v3.10.2.txt;10522,40237;0,0321790;0,06530;0;9877,43049;0,0352609;0,00000;1;;9877,43049
Grasp54pmed11v3.10.2.txt;11908,31270;0,0236169;0,18148;0;10079,17508;0,0240268;0,00000;1;;10079,17508
Grasp55pmed11v3.10.2.txt;11386,17473;0,0233405;0,08594;0;10485,11227;0,0236986;0,00000;1;;10485,11227
Grasp56pmed11v3.10.2.txt;10824,65373;0,0228616;0,13955;0;9499,02216;0,0238704;0,00000;1;;9499,02216
Grasp57pmed11v3.10.2.txt;10882,49308;0,0238523;0,08426;0;10036,75799;0,0247435;0,00000;1;;10036,75799
Grasp58pmed11v3.10.2.txt;11804,59081;0,0234054;0,17649;0;10033,75799;0,0243259;0,00000;1;;10033,75799
Grasp59pmed11v3.10.2.txt;11423,65261;0,0296796;0,18227;0;9662,49617;0,0309751;0,00000;1;;9662,49617
Grasp60pmed11v3.10.2.txt;10941,01640;0,0252411;0,07369;0;10190,11580;0,0257088;0,00000;1;;10190,11580
Grasp61pmed11v3.10.2.txt;10276,18866;0,0279612;0,04903;0;9795,92637;0,0286899;0,00000;1;;9795,92637
Grasp62pmed11v3.10.2.txt;10119,28183;0,0355448;0,04713;0;9663,78501;0,0370625;0,00000;1;;9663,78501
Grasp63pmed11v3.10.2.txt;10851,71739;0,0274600;0,06444;0;10194,72214;0,0284731;0,00000;1;;10194,72214
Grasp64pmed11v3.10.2.txt;10718,97429;0,0248315;0,05305;0;10179,01774;0,0259169;0,00000;1;;10179,01774
Grasp65pmed11v3.10.2.txt;10226,50066;0,0232303;0,07521;0;9511,15880;0,0242334;0,00000;1;;9511,15880
Grasp66pmed11v3.10.2.txt;9900,83804;0,0221152;0,08752;0;9104,07291;0,0233606;0,00000;1;;9104,07291
Grasp67pmed11v3.10.2.txt;10015,45531;0,0258595;0,04972;0;9541,09016;0,0270477;0,00000;1;;9541,09016
Grasp68pmed11v3.10.2.txt;10036,25954;0,0232693;0,04778;0;9578,58740;0,0243618;0,00000;1;;9578,58740
Grasp69pmed11v3.10.2.txt;11280,74085;0,0231888;0,14023;0;9893,43049;0,0240134;0,00000;1;;9893,43049
Grasp70pmed11v3.10.2.txt;10763,41025;0,0252324;0,06388;0;10117,17508;0,0256954;0,00000;1;;10117,17508
Grasp71pmed11v3.10.2.txt;10475,71147;0,0242512;0,07681;0;9728,49617;0,0280791;0,00000;1;;9728,49617
Grasp72pmed11v3.10.2.txt;11446,56139;0,0247098;0,13631;0;10073,47769;0,0258157;0,00000;1;;10073,47769
Grasp73pmed11v3.10.2.txt;11265,91356;0,0246737;0,11240;0;10127,53037;0,0283390;0,00000;1;;10127,53037
Grasp74pmed11v3.10.2.txt;9855,14688;0,0261090;0,05032;0;9382,96430;0,0274302;0,00000;1;;9382,96430
Grasp75pmed11v3.10.2.txt;10426,58922;0,0232660;0,06385;0;9800,77862;0,0243040;0,00000;1;;9800,77862
Grasp76pmed11v3.10.2.txt;10199,29106;0,0226427;0,05769;0;9642,98927;0,0234296;0,00000;1;;9642,98927
Grasp77pmed11v3.10.2.txt;11557,49396;0,0232032;0,09152;0;10588,43201;0,0258685;0,00000;1;;10588,43201
Grasp78pmed11v3.10.2.txt;10191,06074;0,0238326;0,06754;0;9546,29759;0,0250016;0,00000;1;;9546,29759
Grasp79pmed11v3.10.2.txt;9317,33323;0,0255151;0,01189;0;9207,87149;0,0298576;0,00000;1;;9207,87149
Grasp80pmed11v3.10.2.txt;10417,68101;0,0233903;0,06429;0;9788,39417;0,0245611;0,00000;1;;9788,39417
Grasp81pmed11v3.10.2.txt;9764,20360;0,0226611;0,06727;0;9148,79681;0,0261991;0,00000;1;;9148,79681
Grasp82pmed11v3.10.2.txt;10794,46568;0,0261046;0,10214;0;9794,05692;0,0271119;0,00000;1;;9794,05692
Grasp83pmed11v3.10.2.txt;11347,31583;0,0228294;0,07261;0;10579,20106;0,0231761;0,00000;1;;10579,20106
Grasp84pmed11v3.10.2.txt;10883,36224;0,0226183;0,11573;0;9754,48235;0,0232123;0,00000;1;;9754,48235
Grasp85pmed11v3.10.2.txt;10562,85980;0,0249291;0,10208;0;9584,44207;0,0280782;0,00000;1;;9584,44207
Grasp86pmed11v3.10.2.txt;10172,35537;0,0233839;0,04098;0;9771,92637;0,0240364;0,00000;1;;9771,92637
Grasp87pmed11v3.10.2.txt;10047,78696;0,0224146;0,05793;0;9497,58695;0,0275238;0,00000;1;;9497,58695
Grasp88pmed11v3.10.2.txt;11355,38994;0,0232401;0,16903;0;9713,49617;0,0243098;0,00000;1;;9713,49617
Grasp89pmed11v3.10.2.txt;11780,86220;0,0236634;0,15465;0;10202,92935;0,0244792;0,00000;1;;10202,92935
Grasp90pmed11v3.10.2.txt;10571,35675;0,0278270;0,15416;0;9159,38805;0,0292597;0,00000;1;;9159,38805
Grasp91pmed11v3.10.2.txt;10878,81358;0,0235781;0,04412;0;10419,11227;0,0239751;0,00000;1;;10419,11227
Grasp92pmed11v3.10.2.txt;9627,49093;0,0219895;0,05907;0;9090,53710;0,0288928;0,00000;1;;9090,53710
Grasp93pmed11v3.10.2.txt;10919,90893;0,0229962;0,12513;0;9705,45196;0,0239121;0,00000;1;;9705,45196
Grasp94pmed11v3.10.2.txt;9869,58024;0,0226772;0,06725;0;9247,64318;0,0244424;0,00000;1;;9247,64318
Grasp95pmed11v3.10.2.txt;11154,89627;0,0232409;0,06632;0;10461,11227;0,0235884;0,00000;1;;10461,11227
Grasp96pmed11v3.10.2.txt;11126,29488;0,0230843;0,08481;0;10256,48411;0,0237905;0,00000;1;;10256,48411
Grasp97pmed11v3.10.2.txt;11504,25130;0,0266718;0,09668;0;10490,11227;0,0270711;0,00000;1;;10490,11227
Grasp98pmed11v3.10.2.txt;10586,91566;0,0246945;0,07178;0;9877,84544;0,0258499;0,00000;1;;9877,84544
Grasp99pmed11v3.10.2.txt;10691,37355;0,0251582;0,04054;0;10274,87929;0,0257021;0,00000;1;;10274,87929
pmed1v3.10.2.txt;10775,02436;0,0000078;0,26760;0;8500,35673;0,0001231;0,00000;1;;8500,35673
Ran0pmed1v3.10.2.txt;11463,59166;0,0000084;0,24389;0;9215,94019;0,0003984;0,00000;1;;9215,94019
Ran1pmed1v3.10.2.txt;11686,07421;0,0000086;0,36597;0;8555,13287;0,0000972;0,00000;1;;8555,13287
Ran2pmed1v3.10.2.txt;11736,81318;0,0000069;0,37352;0;8545,08151;0,0002972;0,00000;1;;8545,08151
Ran3pmed1v3.10.2.txt;11855,14024;0,0000072;0,18123;0;10036,28931;0,0000811;0,00000;1;;10036,28931
Ran4pmed1v3.10.2.txt;11976,23210;0,0000063;0,26568;0;9462,29453;0,0000836;0,00000;1;;9462,29453
Ran5pmed1v3.10.2.txt;13751,81498;0,0000060;0,37021;0;10036,28931;0,0000853;0,00000;1;;10036,28931
Ran6pmed1v3.10.2.txt;11899,03005;0,0000060;0,39086;0;8555,13287;0,0000939;0,00000;1;;8555,13287
Ran7pmed1v3.10.2.txt;11698,34026;0,0000059;0,17308;0;9972,28931;0,0000797;0,00000;1;;9972,28931
Ran8pmed1v3.10.2.txt;11578,70854;0,0000063;0,35342;0;8555,13287;0,0003852;0,00000;1;;8555,13287
Ran9pmed1v3.10.2.txt;12164,43310;0,0000063;0,28557;0;9462,29453;0,0000872;0,00000;1;;9462,29453
Ran10pmed1v3.10.2.txt;12050,94373;0,0000064;0,13558;0;10612,18571;0,0000806;0,00000;1;;10612,18571
Ran11pmed1v3.10.2.txt;10734,49242;0,0000060;0,23696;0;8678,13287;0,0001082;0,00000;1;;8678,13287
Ran12pmed1v3.10.2.txt;13564,42137;0,0000057;0,24497;0;10895,36189;0,0000650;0,00000;1;;10895,36189
Ran13pmed1v3.10.2.txt;11271,82056;0,0000064;0,12311;0;10036,28931;0,0000853;0,00000;1;;10036,28931
Ran14pmed1v3.10.2.txt;12484,82151;0,0000059;0,32531;0;9420,27417;0,0001004;0,00000;1;;9420,27417
