;;;;0;Ran20pmed11v3.10.2.txt;13881,42631;0,0008926;0,00%;1;Grasp20pmed11v3.10.2.txt;15202,73785;0,0394201;9,52%;0;;13881,42631
;;;;0;Ran21pmed11v3.10.2.txt;15725,63737;0,0005341;13,19%;0;Grasp21pmed11v3.10.2.txt;13893,5033;0,0394901;0,00%;1;;13893,5033
;;;;0;Ran22pmed11v3.10.2.txt;14697,14915;0,0005836;18,79%;0;Grasp22pmed11v3.10.2.txt;12372,80569;0,0405021;0,00%;1;;12372,80569
;;;;0;Ran23pmed11v3.10.2.txt;15625,80792;0,0005613;25,26%;0;Grasp23pmed11v3.10.2.txt;12474,26919;0,039726;0,00%;1;;12474,26919
;;;;0;Ran24pmed11v3.10.2.txt;16276,63709;0,0005828;27,56%;0;Grasp24pmed11v3.10.2.txt;12759,77811;0,0510019;0,00%;1;;12759,77811
;;;;0;Ran25pmed11v3.10.2.txt;12333,57823;0,0004924;9,04%;0;Grasp25pmed11v3.10.2.txt;11310,64396;0,0457786;0,00%;1;;11310,64396
;;;;0;Ran26pmed11v3.10.2.txt;15921,24164;0,0004934;33,23%;0;Grasp26pmed11v3.10.2.txt;11949,89464;0,0389448;0,00%;1;;11949,89464
;;;;0;Ran27pmed11v3.10.2.txt;19719,0518;0,0005648;47,05%;0;Grasp27pmed11v3.10.2.txt;13409,52856;0,0427293;0,00%;1;;13409,52856
;;;;0;Ran28pmed11v3.10.2.txt;14797,06201;0,0006793;4,40%;0;Grasp28pmed11v3.10.2.txt;14173,46788;0,0359518;0,00%;1;;14173,46788
;;;;0;Ran29pmed11v3.10.2.txt;15250,38096;0,0005128;3,26%;0;Grasp29pmed11v3.10.2.txt;14769,34776;0,0351962;0,00%;1;;14769,34776
;;;;0;Ran30pmed11v3.10.2.txt;11321,01555;0,0005016;0,00%;1;Grasp30pmed11v3.10.2.txt;13704,592;0,0351009;21,05%;0;;11321,01555
;;;;0;Ran31pmed11v3.10.2.txt;17291,24141;0,0005234;31,00%;0;Grasp31pmed11v3.10.2.txt;13199,82054;0,0347726;0,00%;1;;13199,82054
;;;;0;Ran32pmed11v3.10.2.txt;15731,61426;0,0009569;9,61%;0;Grasp32pmed11v3.10.2.txt;14352,51141;0,0344638;0,00%;1;;14352,51141
;;;;0;Ran33pmed11v3.10.2.txt;15166,50653;0,0005468;0,00%;1;Grasp33pmed11v3.10.2.txt;15492,90536;0,0349775;2,15%;0;;15166,50653
;;;;0;Ran34pmed11v3.10.2.txt;11838,60028;0,0004051;0,00%;1;Grasp34pmed11v3.10.2.txt;13935,57068;0,0347881;17,71%;0;;11838,60028
;;;;0;Ran35pmed11v3.10.2.txt;12439,1411;0,0008334;0,00%;1;Grasp35pmed11v3.10.2.txt;15009,24859;0,0348777;20,66%;0;;12439,1411
;;;;0;Ran36pmed11v3.10.2.txt;13550,41174;0,0004475;14,27%;0;Grasp36pmed11v3.10.2.txt;11857,87213;0,0383214;0,00%;1;;11857,87213
;;;;0;Ran37pmed11v3.10.2.txt;12498,06492;0,0004273;0,00%;1;Grasp37pmed11v3.10.2.txt;17200,72078;0,0564856;37,63%;0;;12498,06492
;;;;0;Ran38pmed11v3.10.2.txt;14482,08114;0,0002951;20,29%;0;Grasp38pmed11v3.10.2.txt;12039,47513;0,0498855;0,00%;1;;12039,47513
;;;;0;Ran39pmed11v3.10.2.txt;15140,92244;0,0002756;3,92%;0;Grasp39pmed11v3.10.2.txt;14570,20902;0,0370847;0,00%;1;;14570,20902
;;;;0;Ran40pmed11v3.10.2.txt;18306,63066;0,0002664;25,06%;0;Grasp40pmed11v3.10.2.txt;14638,25588;0,033928;0,00%;1;;14638,25588
;;;;0;Ran41pmed11v3.10.2.txt;14921,89489;0,0002834;46,86%;0;Grasp41pmed11v3.10.2.txt;10160,63638;0,0338861;0,00%;1;;10160,63638
;;;;0;Ran42pmed11v3.10.2.txt;12544,79977;0,0007365;3,10%;0;Grasp42pmed11v3.10.2.txt;12168,18897;0,0342024;0,00%;1;;12168,18897
;;;;0;Ran43pmed11v3.10.2.txt;15962,83408;0,0002823;26,94%;0;Grasp43pmed11v3.10.2.txt;12575,35518;0,0364749;0,00%;1;;12575,35518
;;;;0;Ran44pmed11v3.10.2.txt;14550,56605;0,0003896;3,29%;0;Grasp44pmed11v3.10.2.txt;14086,8457;0,0329985;0,00%;1;;14086,8457
;;;;0;Ran45pmed11v3.10.2.txt;12789,75556;0,0002797;0,00%;1;Grasp45pmed11v3.10.2.txt;13213,56586;0,0331211;3,31%;0;;12789,75556
;;;;0;Ran46pmed11v3.10.2.txt;11417,58261;0,0002824;0,00%;1;Grasp46pmed11v3.10.2.txt;14013,6357;0,0329023;22,74%;0;;11417,58261
;;;;0;Ran47pmed11v3.10.2.txt;11405,02293;0,0002627;7,40%;0;Grasp47pmed11v3.10.2.txt;10618,96766;0,0343839;0,00%;1;;10618,96766
;;;;0;Ran48pmed11v3.10.2.txt;14123,41458;0,0002611;14,77%;0;Grasp48pmed11v3.10.2.txt;12305,32764;0,0330315;0,00%;1;;12305,32764
;;;;0;Ran49pmed11v3.10.2.txt;15693,28807;0,0002748;20,61%;0;Grasp49pmed11v3.10.2.txt;13011,89023;0,0341921;0,00%;1;;13011,89023
;;;;0;Ran50pmed11v3.10.2.txt;13991,10098;0,0003012;13,29%;0;Grasp50pmed11v3.10.2.txt;12349,3982;0,0328207;0,00%;1;;12349,3982
;;;;0;Ran51pmed11v3.10.2.txt;16204,37463;0,0006797;23,10%;0;Grasp51pmed11v3.10.2.txt;13163,9485;0,0424463;0,00%;1;;13163,9485
;;;;0;Ran52pmed11v3.10.2.txt;12783,39989;0,000269;0,00%;1;Grasp52pmed11v3.10.2.txt;13534,42428;0,0449954;5,87%;0;;12783,39989
;;;;0;Ran53pmed11v3.10.2.txt;14410,72911;0,0002916;14,63%;0;Grasp53pmed11v3.10.2.txt;12571,92919;0,0375817;0,00%;1;;12571,92919
;;;;0;Ran54pmed11v3.10.2.txt;13919,24801;0,0003538;10,84%;0;Grasp54pmed11v3.10.2.txt;12557,40891;0,0331755;0,00%;1;;12557,40891
;;;;0;Ran55pmed11v3.10.2.txt;12121,7376;0,000361;0,00%;1;Grasp55pmed11v3.10.2.txt;12804,79003;0,0329412;5,63%;0;;12121,7376
;;;;0;Ran56pmed11v3.10.2.txt;12529,58053;0,0003302;0,00%;1;Grasp56pmed11v3.10.2.txt;14451,78448;0,033272;15,34%;0;;12529,58053
;;;;0;Ran57pmed11v3.10.2.txt;15390,59174;0,0003021;15,35%;0;Grasp57pmed11v3.10.2.txt;13342,09597;0,0332865;0,00%;1;;13342,09597
;;;;0;Ran58pmed11v3.10.2.txt;15994,55316;0,0005474;38,51%;0;Grasp58pmed11v3.10.2.txt;11547,71789;0,0329735;0,00%;1;;11547,71789
;;;;0;Ran59pmed11v3.10.2.txt;10269,04211;0,000478;0,00%;1;Grasp59pmed11v3.10.2.txt;10538,59304;0,0331469;2,62%;0;;10269,04211
;;;;0;Ran60pmed11v3.10.2.txt;12034,6049;0,0004946;2,65%;0;Grasp60pmed11v3.10.2.txt;11724,02414;0,0331569;0,00%;1;;11724,02414
;;;;0;Ran61pmed11v3.10.2.txt;16265,94107;0,0004944;7,56%;0;Grasp61pmed11v3.10.2.txt;15122,91101;0,0332869;0,00%;1;;15122,91101
;;;;0;Ran62pmed11v3.10.2.txt;13455,39806;0,0003423;2,11%;0;Grasp62pmed11v3.10.2.txt;13177,77098;0,036319;0,00%;1;;13177,77098
;;;;0;Ran63pmed11v3.10.2.txt;21136,22753;0,0006644;59,46%;0;Grasp63pmed11v3.10.2.txt;13254,4712;0,0339333;0,00%;1;;13254,4712
;;;;0;Ran64pmed11v3.10.2.txt;11558,3002;0,0006295;0,00%;1;Grasp64pmed11v3.10.2.txt;13066,80342;0,0387567;13,05%;0;;11558,3002
;;;;0;Ran65pmed11v3.10.2.txt;13714,96963;0,0003056;2,26%;0;Grasp65pmed11v3.10.2.txt;13412,38397;0,0369499;0,00%;1;;13412,38397
;;;;0;Ran66pmed11v3.10.2.txt;12021,01972;0,0004974;0,00%;1;Grasp66pmed11v3.10.2.txt;13161,40011;0,0332543;9,49%;0;;12021,01972
;;;;0;Ran67pmed11v3.10.2.txt;14761,37128;0,0003833;11,38%;0;Grasp67pmed11v3.10.2.txt;13253,11373;0,0334707;0,00%;1;;13253,11373
;;;;0;Ran68pmed11v3.10.2.txt;13202,18824;0,0004886;9,84%;0;Grasp68pmed11v3.10.2.txt;12019,22624;0,0357666;0,00%;1;;12019,22624
;;;;0;Ran69pmed11v3.10.2.txt;14124,66066;0,0005522;8,47%;0;Grasp69pmed11v3.10.2.txt;13021,53081;0,0430813;0,00%;1;;13021,53081
;;;;0;Ran70pmed11v3.10.2.txt;14276,39513;0,0005644;10,09%;0;Grasp70pmed11v3.10.2.txt;12967,58325;0,044908;0,00%;1;;12967,58325
;;;;0;Ran71pmed11v3.10.2.txt;14708,45599;0,0004791;7,18%;0;Grasp71pmed11v3.10.2.txt;13722,64814;0,0549324;0,00%;1;;13722,64814
;;;;0;Ran72pmed11v3.10.2.txt;12314,65505;0,0003035;0,00%;1;Grasp72pmed11v3.10.2.txt;13640,18632;0,0514084;10,76%;0;;12314,65505
;;;;0;Ran73pmed11v3.10.2.txt;14555,62276;0,0002825;23,88%;0;Grasp73pmed11v3.10.2.txt;11749,3694;0,0337504;0,00%;1;;11749,3694
;;;;0;Ran74pmed11v3.10.2.txt;15533,72796;0,0003102;8,53%;0;Grasp74pmed11v3.10.2.txt;14312,23094;0,0336115;0,00%;1;;14312,23094
;;;;0;Ran75pmed11v3.10.2.txt;15561,83724;0,0002721;4,42%;0;Grasp75pmed11v3.10.2.txt;14903,27361;0,0334162;0,00%;1;;14903,27361
;;;;0;Ran76pmed11v3.10.2.txt;13009,15162;0,0003362;0,00%;1;Grasp76pmed11v3.10.2.txt;13990,96774;0,0335781;7,55%;0;;13009,15162
;;;;0;Ran77pmed11v3.10.2.txt;12395,48345;0,0003345;0,00%;1;Grasp77pmed11v3.10.2.txt;14353,40209;0,034003;15,80%;0;;12395,48345
;;;;0;Ran78pmed11v3.10.2.txt;12404,33177;0,000291;11,77%;0;Grasp78pmed11v3.10.2.txt;11098,21503;0,0347512;0,00%;1;;11098,21503
;;;;0;Ran79pmed11v3.10.2.txt;12698,15042;0,0003009;0,34%;0;Grasp79pmed11v3.10.2.txt;12654,68808;0,0334354;0,00%;1;;12654,68808
;;;;0;Ran80pmed11v3.10.2.txt;15651,46274;0,0003087;22,97%;0;Grasp80pmed11v3.10.2.txt;12727,64703;0,0327468;0,00%;1;;12727,64703
;;;;0;Ran81pmed11v3.10.2.txt;14282,59606;0,0003021;7,21%;0;Grasp81pmed11v3.10.2.txt;13321,81171;0,0335898;0,00%;1;;13321,81171
;;;;0;Ran82pmed11v3.10.2.txt;16090,25595;0,0003016;22,33%;0;Grasp82pmed11v3.10.2.txt;13153,01584;0,0492415;0,00%;1;;13153,01584
;;;;0;Ran83pmed11v3.10.2.txt;15122,41046;0,0003229;10,51%;0;Grasp83pmed11v3.10.2.txt;13684,44114;0,0524692;0,00%;1;;13684,44114
;;;;0;Ran84pmed11v3.10.2.txt;14679,79025;0,0002925;11,91%;0;Grasp84pmed11v3.10.2.txt;13117,8837;0,0337034;0,00%;1;;13117,8837
;;;;0;Ran85pmed11v3.10.2.txt;14437,19835;0,0002943;17,78%;0;Grasp85pmed11v3.10.2.txt;12258,24166;0,0332505;0,00%;1;;12258,24166
;;;;0;Ran86pmed11v3.10.2.txt;12617,37839;0,0004041;0,00%;1;Grasp86pmed11v3.10.2.txt;13551,23416;0,0340268;7,40%;0;;12617,37839
;;;;0;Ran87pmed11v3.10.2.txt;14929,60332;0,0002942;5,11%;0;Grasp87pmed11v3.10.2.txt;14203,40987;0,0329229;0,00%;1;;14203,40987
;;;;0;Ran88pmed11v3.10.2.txt;14117,08964;0,0002681;6,64%;0;Grasp88pmed11v3.10.2.txt;13237,85979;0,0327365;0,00%;1;;13237,85979
;;;;0;Ran89pmed11v3.10.2.txt;13722,37382;0,0003097;0,00%;1;Grasp89pmed11v3.10.2.txt;14045,81019;0,0330843;2,36%;0;;13722,37382
;;;;0;Ran90pmed11v3.10.2.txt;12554,55504;0,0003032;0,00%;1;Grasp90pmed11v3.10.2.txt;14759,40424;0,0320725;17,56%;0;;12554,55504
;;;;0;Ran91pmed11v3.10.2.txt;13917,90954;0,0002928;0,00%;1;Grasp91pmed11v3.10.2.txt;14551,46931;0,0347151;4,55%;0;;13917,90954
;;;;0;Ran92pmed11v3.10.2.txt;14261,68789;0,0003172;0,00%;1;Grasp92pmed11v3.10.2.txt;15058,31833;0,0345272;5,59%;0;;14261,68789
;;;;0;Ran93pmed11v3.10.2.txt;13460,82139;0,0002998;3,60%;0;Grasp93pmed11v3.10.2.txt;12992,49549;0,0382422;0,00%;1;;12992,49549
;;;;0;Ran94pmed11v3.10.2.txt;12939,00815;0,0003001;0,00%;1;Grasp94pmed11v3.10.2.txt;12948,94174;0,0379212;0,08%;0;;12939,00815
;;;;0;Ran95pmed11v3.10.2.txt;13340,84929;0,0002688;6,58%;0;Grasp95pmed11v3.10.2.txt;12516,7641;0,0328605;0,00%;1;;12516,7641
;;;;0;Ran96pmed11v3.10.2.txt;13349,12167;0,0002897;0,00%;1;Grasp96pmed11v3.10.2.txt;13471,80608;0,0325401;0,92%;0;;13349,12167
;;;;0;Ran97pmed11v3.10.2.txt;10002,9614;0,000326;0,00%;1;Grasp97pmed11v3.10.2.txt;11078,62632;0,0326606;10,75%;0;;10002,9614
;;;;0;Ran98pmed11v3.10.2.txt;12343,34421;0,0002947;0,00%;1;Grasp98pmed11v3.10.2.txt;14253,92067;0,0484375;15,48%;0;;12343,34421
;;;;0;Ran99pmed11v3.10.2.txt;14763,21054;0,0004531;14,49%;0;Grasp99pmed11v3.10.2.txt;12894,72192;0,0525173;0,00%;1;;12894,72192
pmed1v3.10.2.txt;10775,02436;0,000016;13,48%;0;Ran0pmed1v3.10.2.txt;15145,45671;0,0000178;59,51%;0;Grasp0pmed1v3.10.2.txt;9495,20555;0,005749;0,00%;1;;9495,20555
;;;;0;Ran1pmed1v3.10.2.txt;12153,88888;0,0000163;6,50%;0;Grasp1pmed1v3.10.2.txt;11411,87382;0,0047168;0,00%;1;;11411,87382
;;;;0;Ran2pmed1v3.10.2.txt;10620,79088;0,0000141;0,00%;1;Grasp2pmed1v3.10.2.txt;11909,90496;0,0047096;12,14%;0;;10620,79088
;;;;0;Ran3pmed1v3.10.2.txt;13009,89688;0,0000145;6,57%;0;Grasp3pmed1v3.10.2.txt;12207,66546;0,0045657;0,00%;1;;12207,66546
;;;;0;Ran4pmed1v3.10.2.txt;12325,84421;0,0000134;2,93%;0;Grasp4pmed1v3.10.2.txt;11975,50226;0,0048371;0,00%;1;;11975,50226
;;;;0;Ran5pmed1v3.10.2.txt;12214,64686;0,0000114;14,98%;0;Grasp5pmed1v3.10.2.txt;10623,66111;0,003723;0,00%;1;;10623,66111
;;;;0;Ran6pmed1v3.10.2.txt;12473,23847;0,0000137;29,74%;0;Grasp6pmed1v3.10.2.txt;9613,7544;0,0064035;0,00%;1;;9613,7544
;;;;0;Ran7pmed1v3.10.2.txt;11801,15496;0,0000123;11,58%;0;Grasp7pmed1v3.10.2.txt;10576,77898;0,0036279;0,00%;1;;10576,77898
;;;;0;Ran8pmed1v3.10.2.txt;12893,09654;0,000013;39,07%;0;Grasp8pmed1v3.10.2.txt;9270,62745;0,0035423;0,00%;1;;9270,62745
;;;;0;Ran9pmed1v3.10.2.txt;13622,95531;0,0000111;50,01%;0;Grasp9pmed1v3.10.2.txt;9081,32907;0,0034635;0,00%;1;;9081,32907
;;;;0;Ran10pmed1v3.10.2.txt;13415,76399;0,000014;35,77%;0;Grasp10pmed1v3.10.2.txt;9881,08184;0,0037948;0,00%;1;;9881,08184
;;;;0;Ran11pmed1v3.10.2.txt;12721,15618;0,0000124;15,62%;0;Grasp11pmed1v3.10.2.txt;11002,95137;0,0034788;0,00%;1;;11002,95137
;;;;0;Ran12pmed1v3.10.2.txt;13107,78879;0,0000149;30,97%;0;Grasp12pmed1v3.10.2.txt;10008,28691;0,0034391;0,00%;1;;10008,28691
;;;;0;Ran13pmed1v3.10.2.txt;11822,40808;0,0000134;5,67%;0;Grasp13pmed1v3.10.2.txt;11188,0416;0,003557;0,00%;1;;11188,0416
;;;;0;Ran14pmed1v3.10.2.txt;12784,80267;0,000015;17,19%;0;Grasp14pmed1v3.10.2.txt;10909,9251;0,0039245;0,00%;1;;10909,9251
;;;;0;Ran15pmed1v3.10.2.txt;13964,93653;0,0000136;37,00%;0;Grasp15pmed1v3.10.2.txt;10193,14793;0,0035395;0,00%;1;;10193,14793
;;;;0;Ran16pmed1v3.10.2.txt;12475,38795;0,000016;26,59%;0;Grasp16pmed1v3.10.2.txt;9854,88744;0,0038938;0,00%;1;;9854,88744
;;;;0;Ran17pmed1v3.10.2.txt;11996,73128;0,0000141;12,92%;0;Grasp17pmed1v3.10.2.txt;10623,79413;0,0045185;0,00%;1;;10623,79413
;;;;0;Ran18pmed1v3.10.2.txt;11638,32951;0,0000157;0,00%;1;Grasp18pmed1v3.10.2.txt;12386,16678;0,0036393;6,43%;0;;11638,32951
;;;;0;Ran19pmed1v3.10.2.txt;12327,8579;0,0000192;5,22%;0;Grasp19pmed1v3.10.2.txt;11716,59706;0,0036101;0,00%;1;;11716,59706
;;;;0;Ran20pmed1v3.10.2.txt;12009,71345;0,0000219;24,49%;0;Grasp20pmed1v3.10.2.txt;9647,13263;0,0038519;0,00%;1;;9647,13263
;;;;0;Ran21pmed1v3.10.2.txt;14243,74657;0,0000235;42,52%;0;Grasp21pmed1v3.10.2.txt;9994,15664;0,0034556;0,00%;1;;9994,15664
;;;;0;Ran22pmed1v3.10.2.txt;10481,6745;0,0000249;0,00%;1;Grasp22pmed1v3.10.2.txt;10599,64999;0,0034858;1,13%;0;;10481,6745
;;;;0;Ran23pmed1v3.10.2.txt;10569,94149;0,0000231;0,00%;1;Grasp23pmed1v3.10.2.txt;11431,98908;0,0034621;8,16%;0;;10569,94149
;;;;0;Ran24pmed1v3.10.2.txt;11459,45737;0,0000217;27,17%;0;Grasp24pmed1v3.10.2.txt;9010,86691;0,0036317;0,00%;1;;9010,86691
;;;;0;Ran25pmed1v3.10.2.txt;10948,44439;0,0000169;0,00%;1;Grasp25pmed1v3.10.2.txt;11591,35684;0,0034843;5,87%;0;;10948,44439
;;;;0;Ran26pmed1v3.10.2.txt;10861,93399;0,0000206;0,00%;1;Grasp26pmed1v3.10.2.txt;11343,92035;0,0035568;4,44%;0;;10861,93399
;;;;0;Ran27pmed1v3.10.2.txt;14149,49346;0,0000153;21,89%;0;Grasp27pmed1v3.10.2.txt;11608,76211;0,0036607;0,00%;1;;11608,76211
;;;;0;Ran28pmed1v3.10.2.txt;13530,69933;0,0000167;24,89%;0;Grasp28pmed1v3.10.2.txt;10834,21076;0,0047608;0,00%;1;;10834,21076
;;;;0;Ran29pmed1v3.10.2.txt;10619,78291;0,0000197;0,00%;1;Grasp29pmed1v3.10.2.txt;10928,44902;0,0043983;2,91%;0;;10619,78291
;;;;0;Ran30pmed1v3.10.2.txt;12261,55931;0,0000163;30,50%;0;Grasp30pmed1v3.10.2.txt;9396,12043;0,004047;0,00%;1;;9396,12043
;;;;0;Ran31pmed1v3.10.2.txt;12877,24484;0,000015;10,90%;0;Grasp31pmed1v3.10.2.txt;11611,37361;0,0040895;0,00%;1;;11611,37361
;;;;0;Ran32pmed1v3.10.2.txt;9254,6873;0,0000151;0,00%;1;Grasp32pmed1v3.10.2.txt;9559,02244;0,0043457;3,29%;0;;9254,6873
;;;;0;Ran33pmed1v3.10.2.txt;9203,36708;0,0000209;0,00%;1;Grasp33pmed1v3.10.2.txt;11688,52422;0,0039424;27,00%;0;;9203,36708
;;;;0;Ran34pmed1v3.10.2.txt;12874,09577;0,0000244;18,80%;0;Grasp34pmed1v3.10.2.txt;10836,85873;0,0040154;0,00%;1;;10836,85873
;;;;0;Ran35pmed1v3.10.2.txt;12714,98118;0,0000181;30,74%;0;Grasp35pmed1v3.10.2.txt;9725,27621;0,0039637;0,00%;1;;9725,27621
;;;;0;Ran36pmed1v3.10.2.txt;10716,97207;0,0000185;0,00%;1;Grasp36pmed1v3.10.2.txt;11192,98714;0,0039652;4,44%;0;;10716,97207
;;;;0;Ran37pmed1v3.10.2.txt;12631,24067;0,0000219;25,84%;0;Grasp37pmed1v3.10.2.txt;10037,90942;0,0040078;0,00%;1;;10037,90942
;;;;0;Ran38pmed1v3.10.2.txt;11477,49778;0,0000152;1,44%;0;Grasp38pmed1v3.10.2.txt;11314,08272;0,0036877;0,00%;1;;11314,08272
;;;;0;Ran39pmed1v3.10.2.txt;10772,03268;0,0000168;9,79%;0;Grasp39pmed1v3.10.2.txt;9811,28851;0,0038839;0,00%;1;;9811,28851
;;;;0;Ran40pmed1v3.10.2.txt;10021,38638;0,0000197;0,00%;1;Grasp40pmed1v3.10.2.txt;12765,42205;0,0034771;27,38%;0;;10021,38638
;;;;0;Ran41pmed1v3.10.2.txt;13065,28316;0,0000381;19,12%;0;Grasp41pmed1v3.10.2.txt;10968,57163;0,0035425;0,00%;1;;10968,57163
;;;;0;Ran42pmed1v3.10.2.txt;12424,81486;0,0000388;36,59%;0;Grasp42pmed1v3.10.2.txt;9096,6533;0,0034511;0,00%;1;;9096,6533
;;;;0;Ran43pmed1v3.10.2.txt;12664,1713;0,0000169;45,60%;0;Grasp43pmed1v3.10.2.txt;8697,6428;0,0036781;0,00%;1;;8697,6428
;;;;0;Ran44pmed1v3.10.2.txt;9398,39084;0,0000171;0,00%;1;Grasp44pmed1v3.10.2.txt;11695,14169;0,0038299;24,44%;0;;9398,39084
;;;;0;Ran45pmed1v3.10.2.txt;12199,23339;0,0000163;20,04%;0;Grasp45pmed1v3.10.2.txt;10162,42666;0,0034253;0,00%;1;;10162,42666
;;;;0;Ran46pmed1v3.10.2.txt;10814,55703;0,000016;7,85%;0;Grasp46pmed1v3.10.2.txt;10027,52809;0,0035174;0,00%;1;;10027,52809
;;;;0;Ran47pmed1v3.10.2.txt;10612,4365;0,0000188;0,00%;1;Grasp47pmed1v3.10.2.txt;11781,85912;0,0036102;11,02%;0;;10612,4365
;;;;0;Ran48pmed1v3.10.2.txt;12685,49915;0,0000161;3,99%;0;Grasp48pmed1v3.10.2.txt;12198,77107;0,0034495;0,00%;1;;12198,77107
;;;;0;Ran49pmed1v3.10.2.txt;10678,57491;0,0000155;0,00%;1;Grasp49pmed1v3.10.2.txt;13774,83411;0,0034833;29,00%;0;;10678,57491
;;;;0;Ran50pmed1v3.10.2.txt;11215,0343;0,000016;17,13%;0;Grasp50pmed1v3.10.2.txt;9575,05372;0,0034325;0,00%;1;;9575,05372
;;;;0;Ran51pmed1v3.10.2.txt;11839,81663;0,0000198;8,44%;0;Grasp51pmed1v3.10.2.txt;10918,56384;0,0035311;0,00%;1;;10918,56384
;;;;0;Ran52pmed1v3.10.2.txt;12397,1633;0,0000139;16,23%;0;Grasp52pmed1v3.10.2.txt;10665,88579;0,0035376;0,00%;1;;10665,88579
;;;;0;Ran53pmed1v3.10.2.txt;11374,7697;0,0000165;0,00%;1;Grasp53pmed1v3.10.2.txt;12112,15571;0,0034674;6,48%;0;;11374,7697
;;;;0;Ran54pmed1v3.10.2.txt;11261,10974;0,000016;0,00%;1;Grasp54pmed1v3.10.2.txt;11497,20018;0,0034876;2,10%;0;;11261,10974
